task_id,run_num,pipeline_index,accuracy,is_best,best_accuracy,correlation_with_best
2073,6,3,0.7114093959731543,True,0.7114093959731543,1.0
2073,6,4,0.697986577181208,False,0.7114093959731543,0.8412795233386922
2073,6,5,0.697986577181208,False,0.7114093959731543,0.7895451490733294
2073,6,6,0.697986577181208,False,0.7114093959731543,0.7895451490733294
2073,6,7,0.697986577181208,False,0.7114093959731543,0.7740828170782156
2073,6,8,0.6912751677852349,False,0.7114093959731543,0.8009568294999769
2073,6,9,0.6912751677852349,False,0.7114093959731543,0.8009568294999769
2073,6,10,0.6845637583892618,False,0.7114093959731543,0.8177515595530972
2073,6,11,0.7046979865771812,False,0.7114093959731543,0.8178877682493286
2073,6,12,0.697986577181208,False,0.7114093959731543,0.8298562285868536
2073,6,13,0.697986577181208,False,0.7114093959731543,0.8368249555345347
2073,6,14,0.697986577181208,False,0.7114093959731543,0.8368249555345347
2073,6,15,0.697986577181208,False,0.7114093959731543,0.8368249555345347
2073,6,16,0.7114093959731543,False,0.7114093959731543,0.7601541163000517
2073,6,17,0.697986577181208,False,0.7114093959731543,0.8368249555345347
2073,6,18,0.6912751677852349,False,0.7114093959731543,0.8002981352382451
2073,11,0,0.6778523489932886,False,0.7248322147651006,0.8183023494274151
2073,11,1,0.7181208053691275,False,0.7248322147651006,0.7859993648495648
2073,11,2,0.7181208053691275,False,0.7248322147651006,0.8156997918537751
2073,11,3,0.697986577181208,False,0.7248322147651006,0.7394997738586989
2073,11,4,0.7114093959731543,False,0.7248322147651006,0.822964814546134
2073,11,5,0.7114093959731543,False,0.7248322147651006,0.7686323261137975
2073,11,6,0.7181208053691275,False,0.7248322147651006,0.7493243852425578
2073,11,7,0.697986577181208,False,0.7248322147651006,0.7703719445519376
2073,11,8,0.6912751677852349,False,0.7248322147651006,0.6717365693897428
2073,11,9,0.7114093959731543,False,0.7248322147651006,0.7951199199127751
2073,11,10,0.7114093959731543,False,0.7248322147651006,0.7951199199127751
2073,11,11,0.7046979865771812,False,0.7248322147651006,0.7839747670666528
2073,11,12,0.7248322147651006,True,0.7248322147651006,1.0
2073,11,13,0.7046979865771812,False,0.7248322147651006,0.7199628812291465
2073,11,14,0.7114093959731543,False,0.7248322147651006,0.8616357417614947
190146,6,0,0.8941176470588236,True,0.8941176470588236,1.0
190146,6,1,0.8941176470588236,False,0.8941176470588236,0.9999999999999998
190146,6,2,0.8941176470588236,False,0.8941176470588236,0.9999999999999998
190146,6,3,0.8941176470588236,False,0.8941176470588236,0.9999999999999998
190146,4,0,0.8705882352941177,True,0.8705882352941177,1.0
190146,4,1,0.8705882352941177,False,0.8705882352941177,1.0
190146,4,2,0.8705882352941177,False,0.8705882352941177,1.0
168784,12,0,0.8307692307692308,False,0.8358974358974359,0.94084628265674
168784,12,1,0.8,False,0.8358974358974359,0.9502482256765206
168784,12,2,0.8102564102564103,False,0.8358974358974359,0.9382325797076676
168784,12,3,0.7897435897435897,False,0.8358974358974359,0.8805810326588899
168784,12,4,0.8307692307692308,False,0.8358974358974359,0.8879941852718298
168784,12,5,0.8205128205128205,False,0.8358974358974359,0.9544389241377322
168784,12,6,0.8358974358974359,True,0.8358974358974359,1.0
168784,12,7,0.8153846153846154,False,0.8358974358974359,0.9789447273656842
168784,12,8,0.8153846153846154,False,0.8358974358974359,0.9581285405056712
359959,14,0,0.5608108108108109,False,0.5945945945945946,0.7912206044386729
359959,14,1,0.5945945945945946,True,0.5945945945945946,1.0
359959,14,2,0.5743243243243243,False,0.5945945945945946,0.6178186891963854
359959,14,3,0.5675675675675675,False,0.5945945945945946,0.7999302524547365
359959,14,4,0.5878378378378378,False,0.5945945945945946,0.9749158842824382
359959,14,5,0.5675675675675675,False,0.5945945945945946,0.6990426721818657
359959,14,6,0.5878378378378378,False,0.5945945945945946,0.9749158842824382
359959,14,7,0.5743243243243243,False,0.5945945945945946,0.7522078695019718
190146,2,0,0.8941176470588236,True,0.8941176470588236,1.0
190146,2,1,0.8941176470588236,False,0.8941176470588236,0.9999999999999998
190146,2,2,0.8588235294117647,False,0.8941176470588236,0.9417857995328304
190146,2,3,0.8588235294117647,False,0.8941176470588236,0.9501239319809658
190146,2,4,0.8588235294117647,False,0.8941176470588236,0.9501239319809658
190146,2,5,0.8823529411764706,False,0.8941176470588236,0.9954770622442372
190146,2,6,0.8941176470588236,False,0.8941176470588236,0.9999999999999998
190146,2,7,0.8705882352941177,False,0.8941176470588236,0.955064854794902
190146,2,8,0.8588235294117647,False,0.8941176470588236,0.9863234977385298
190146,2,9,0.8941176470588236,False,0.8941176470588236,0.9999999999999998
359954,6,0,0.6351351351351351,False,0.6891891891891891,0.8537803536277285
359954,6,1,0.6756756756756757,False,0.6891891891891891,0.9287868582356344
359954,6,2,0.6891891891891891,True,0.6891891891891891,1.0
359954,6,3,0.6891891891891891,False,0.6891891891891891,1.0
359954,6,4,0.6756756756756757,False,0.6891891891891891,0.9182814335719078
190146,9,0,0.8823529411764706,False,0.8941176470588236,0.9820815612595754
190146,9,1,0.8823529411764706,False,0.8941176470588236,0.9820815612595754
190146,9,2,0.8823529411764706,False,0.8941176470588236,0.9820815612595754
190146,9,3,0.8705882352941177,False,0.8941176470588236,0.9773749589135012
190146,9,4,0.8941176470588236,True,0.8941176470588236,1.0
190146,9,5,0.8705882352941177,False,0.8941176470588236,0.9773749589135012
190146,9,6,0.8823529411764706,False,0.8941176470588236,0.9820815612595754
168784,6,0,0.8461538461538461,True,0.8461538461538461,1.0
168784,6,1,0.8307692307692308,False,0.8461538461538461,0.947476907744251
168784,6,2,0.841025641025641,False,0.8461538461538461,0.9992513255954796
168784,6,3,0.8153846153846154,False,0.8461538461538461,0.9387537634306328
168784,6,4,0.8256410256410256,False,0.8461538461538461,0.9479025707243668
168784,6,5,0.8153846153846154,False,0.8461538461538461,0.9252568665149704
168784,7,0,0.8256410256410256,False,0.8307692307692308,0.8857411287985486
168784,7,1,0.8102564102564103,False,0.8307692307692308,0.8930124126478378
168784,7,2,0.8,False,0.8307692307692308,0.901790896064711
168784,7,3,0.7897435897435897,False,0.8307692307692308,0.910617544318752
168784,7,4,0.7948717948717948,False,0.8307692307692308,0.885661773082202
168784,7,5,0.7948717948717948,False,0.8307692307692308,0.8738867587706582
168784,7,6,0.8307692307692308,True,0.8307692307692308,1.0
168784,7,7,0.8205128205128205,False,0.8307692307692308,0.8776566676950969
168784,7,8,0.8153846153846154,False,0.8307692307692308,0.8794939734274235
168784,7,9,0.8,False,0.8307692307692308,0.8887081437541665
168784,7,10,0.7897435897435897,False,0.8307692307692308,0.8795909206769328
168784,7,11,0.7948717948717948,False,0.8307692307692308,0.8848629730847062
168784,7,12,0.8205128205128205,False,0.8307692307692308,0.9364870228444734
168784,7,13,0.8153846153846154,False,0.8307692307692308,0.8794939734274235
168784,7,14,0.8102564102564103,False,0.8307692307692308,0.8794629862913059
359959,4,0,0.5878378378378378,False,0.6081081081081081,0.7998694534224134
359959,4,1,0.5743243243243243,False,0.6081081081081081,0.7542360240898038
359959,4,2,0.6081081081081081,True,0.6081081081081081,1.0
359959,4,3,0.5945945945945946,False,0.6081081081081081,0.900264583185678
359959,4,4,0.6013513513513513,False,0.6081081081081081,0.7439323415235395
359959,4,5,0.5945945945945946,False,0.6081081081081081,0.831105877345756
359959,4,6,0.5878378378378378,False,0.6081081081081081,0.7399833644375549
359959,4,7,0.581081081081081,False,0.6081081081081081,0.7326065506057701
359959,4,8,0.5878378378378378,False,0.6081081081081081,0.8142820998786127
359959,4,9,0.5945945945945946,False,0.6081081081081081,0.831105877345756
359959,4,10,0.6081081081081081,False,0.6081081081081081,0.7371178742121142
359959,4,11,0.5878378378378378,False,0.6081081081081081,0.7392601578137961
359959,4,12,0.5945945945945946,False,0.6081081081081081,0.7371178742121143
359959,4,13,0.581081081081081,False,0.6081081081081081,0.8178752000425669
359959,4,14,0.5878378378378378,False,0.6081081081081081,0.7392601578137961
359959,4,15,0.581081081081081,False,0.6081081081081081,0.7459284098205773
359959,4,16,0.5945945945945946,False,0.6081081081081081,0.7371178742121143
168784,4,0,0.8153846153846154,False,0.8256410256410256,0.9704264426706106
168784,4,1,0.8153846153846154,False,0.8256410256410256,0.9253885706151266
168784,4,2,0.8153846153846154,False,0.8256410256410256,0.9212901093129748
168784,4,3,0.7948717948717948,False,0.8256410256410256,0.8180949299817247
168784,4,4,0.8102564102564103,False,0.8256410256410256,0.8265043257282492
168784,4,5,0.8205128205128205,False,0.8256410256410256,0.9508699463227352
168784,4,6,0.8153846153846154,False,0.8256410256410256,0.9704264426706106
168784,4,7,0.8256410256410256,True,0.8256410256410256,1.0
168784,4,8,0.8,False,0.8256410256410256,0.8586644079596768
168784,4,9,0.8051282051282052,False,0.8256410256410256,0.8509861034343644
168784,4,10,0.8,False,0.8256410256410256,0.8240397066038098
168784,4,11,0.8051282051282052,False,0.8256410256410256,0.9270461186590476
168784,1,0,0.7794871794871795,False,0.8205128205128205,0.8817047473001394
168784,1,1,0.8102564102564103,False,0.8205128205128205,0.9148979605203248
168784,1,2,0.7948717948717948,False,0.8205128205128205,0.8514496313821814
168784,1,3,0.8,False,0.8205128205128205,0.8275069849114315
168784,1,4,0.7846153846153846,False,0.8205128205128205,0.8528761306484759
168784,1,5,0.8102564102564103,False,0.8205128205128205,0.985831825260848
168784,1,6,0.8205128205128205,True,0.8205128205128205,1.0
168784,1,7,0.7897435897435897,False,0.8205128205128205,0.8283300959687128
168784,1,8,0.7897435897435897,False,0.8205128205128205,0.8585229170026155
168784,1,9,0.8,False,0.8205128205128205,0.8668429855833683
168784,1,10,0.7846153846153846,False,0.8205128205128205,0.8534168581978769
168784,1,11,0.8102564102564103,False,0.8205128205128205,0.8999744178826153
2073,13,0,0.7181208053691275,False,0.7248322147651006,0.8726113533577198
2073,13,1,0.7114093959731543,False,0.7248322147651006,0.8419690055673333
2073,13,2,0.7046979865771812,False,0.7248322147651006,0.8536160662071106
2073,13,3,0.7248322147651006,True,0.7248322147651006,1.0
2073,13,4,0.6912751677852349,False,0.7248322147651006,0.8071070711437299
2073,13,5,0.6912751677852349,False,0.7248322147651006,0.8071070711437299
2073,13,6,0.6912751677852349,False,0.7248322147651006,0.8071070711437299
2073,13,7,0.7181208053691275,False,0.7248322147651006,0.8726113533577198
2073,13,8,0.6778523489932886,False,0.7248322147651006,0.8268850565960693
2073,13,9,0.6778523489932886,False,0.7248322147651006,0.8268850565960693
2073,13,10,0.6778523489932886,False,0.7248322147651006,0.8268850565960693
2073,13,11,0.6778523489932886,False,0.7248322147651006,0.8268850565960693
359954,11,0,0.6486486486486487,False,0.6891891891891891,0.9141169713568524
359954,11,1,0.6351351351351351,False,0.6891891891891891,0.7102422762963718
359954,11,2,0.6756756756756757,False,0.6891891891891891,0.9137896864593952
359954,11,3,0.6486486486486487,False,0.6891891891891891,0.9141169713568524
359954,11,4,0.6486486486486487,False,0.6891891891891891,0.7387849434605669
359954,11,5,0.6756756756756757,False,0.6891891891891891,0.9137896864593952
359954,11,6,0.6351351351351351,False,0.6891891891891891,0.7102422762963718
359954,11,7,0.6351351351351351,False,0.6891891891891891,0.9105708428009928
359954,11,8,0.6351351351351351,False,0.6891891891891891,0.9139883728356372
359954,11,9,0.6621621621621622,False,0.6891891891891891,0.9349164406805046
359954,11,10,0.6216216216216216,False,0.6891891891891891,0.7099471314324607
359954,11,11,0.6621621621621622,False,0.6891891891891891,0.9041429527583924
359954,11,12,0.6891891891891891,True,0.6891891891891891,1.0
359954,11,13,0.6486486486486487,False,0.6891891891891891,0.9141169713568524
359954,11,14,0.6351351351351351,False,0.6891891891891891,0.7102422762963718
359954,11,15,0.6351351351351351,False,0.6891891891891891,0.9076893477792431
359954,11,16,0.6756756756756757,False,0.6891891891891891,0.9449600306607772
359954,11,17,0.6621621621621622,False,0.6891891891891891,0.9428600663496346
359954,11,18,0.6216216216216216,False,0.6891891891891891,0.7346600463583204
359954,8,0,0.7027027027027027,False,0.7162162162162162,0.9970594350620494
359954,8,1,0.7027027027027027,False,0.7162162162162162,0.9970594350620494
359954,8,2,0.7027027027027027,False,0.7162162162162162,0.8897473491356759
359954,8,3,0.7162162162162162,True,0.7162162162162162,1.0
359954,8,4,0.7027027027027027,False,0.7162162162162162,0.9970594350620494
359954,8,5,0.7162162162162162,False,0.7162162162162162,1.0
359954,8,6,0.7162162162162162,False,0.7162162162162162,1.0
359954,8,7,0.6891891891891891,False,0.7162162162162162,0.877792114427795
359954,8,8,0.7027027027027027,False,0.7162162162162162,0.9970594350620494
359954,8,9,0.7162162162162162,False,0.7162162162162162,1.0
2073,10,0,0.6845637583892618,False,0.7248322147651006,0.7680062400694821
2073,10,1,0.6711409395973155,False,0.7248322147651006,0.7435805072775438
2073,10,2,0.7114093959731543,False,0.7248322147651006,0.7821295406626164
2073,10,3,0.6912751677852349,False,0.7248322147651006,0.9442413549541012
2073,10,4,0.6912751677852349,False,0.7248322147651006,0.9442413549541012
2073,10,5,0.697986577181208,False,0.7248322147651006,0.8545093417280756
2073,10,6,0.6711409395973155,False,0.7248322147651006,0.8519197344304974
2073,10,7,0.7114093959731543,False,0.7248322147651006,0.7821295406626164
2073,10,8,0.6644295302013423,False,0.7248322147651006,0.7610131579999486
2073,10,9,0.6912751677852349,False,0.7248322147651006,0.8774306226837012
2073,10,10,0.6845637583892618,False,0.7248322147651006,0.7552529961747066
2073,10,11,0.6912751677852349,False,0.7248322147651006,0.8774306226837012
2073,10,12,0.697986577181208,False,0.7248322147651006,0.8234073879974717
2073,10,13,0.7248322147651006,True,0.7248322147651006,1.0
168784,9,0,0.8307692307692308,False,0.8358974358974359,0.960513539845012
168784,9,1,0.8153846153846154,False,0.8358974358974359,0.8907049508648919
168784,9,2,0.8051282051282052,False,0.8358974358974359,0.8897316042486774
168784,9,3,0.8,False,0.8358974358974359,0.8743019669013862
168784,9,4,0.8102564102564103,False,0.8358974358974359,0.9510367144715832
168784,9,5,0.7948717948717948,False,0.8358974358974359,0.9032951260001127
168784,9,6,0.8153846153846154,False,0.8358974358974359,0.9540446739211572
168784,9,7,0.8153846153846154,False,0.8358974358974359,0.9022707239156808
168784,9,8,0.8205128205128205,False,0.8358974358974359,0.8626465423001434
168784,9,9,0.8,False,0.8358974358974359,0.8544660806769593
168784,9,10,0.8358974358974359,True,0.8358974358974359,1.0
2073,9,0,0.7046979865771812,False,0.7181208053691275,0.8729352405453897
2073,9,1,0.6845637583892618,False,0.7181208053691275,0.8056311487292056
2073,9,2,0.7046979865771812,False,0.7181208053691275,0.8811284488813937
2073,9,3,0.6778523489932886,False,0.7181208053691275,0.7569719243095008
2073,9,4,0.7046979865771812,False,0.7181208053691275,0.811470302535926
2073,9,5,0.7046979865771812,False,0.7181208053691275,0.878625219375985
2073,9,6,0.7046979865771812,False,0.7181208053691275,0.811470302535926
2073,9,7,0.7046979865771812,False,0.7181208053691275,0.7702990715726526
2073,9,8,0.697986577181208,False,0.7181208053691275,0.7907109612953821
2073,9,9,0.697986577181208,False,0.7181208053691275,0.7850901082017947
2073,9,10,0.7181208053691275,True,0.7181208053691275,1.0
2073,9,11,0.697986577181208,False,0.7181208053691275,0.8213176548129825
2073,9,12,0.7046979865771812,False,0.7181208053691275,0.8471422798414752
2073,9,13,0.7046979865771812,False,0.7181208053691275,0.8237570470264923
2073,9,14,0.7046979865771812,False,0.7181208053691275,0.8293264134861129
2073,9,15,0.6912751677852349,False,0.7181208053691275,0.8202982266059632
2073,9,16,0.6845637583892618,False,0.7181208053691275,0.8372637326913904
2073,9,17,0.6778523489932886,False,0.7181208053691275,0.8760284185192687
2073,9,18,0.6845637583892618,False,0.7181208053691275,0.82251915210931
2073,9,19,0.6711409395973155,False,0.7181208053691275,0.7901662550049668
2073,9,20,0.6912751677852349,False,0.7181208053691275,0.8548117753946151
359959,8,0,0.6013513513513513,False,0.6081081081081081,0.6438315680950645
359959,8,1,0.5945945945945946,False,0.6081081081081081,0.8909739743833084
359959,8,2,0.5945945945945946,False,0.6081081081081081,0.8909739743833084
359959,8,3,0.5945945945945946,False,0.6081081081081081,0.8546650710751702
359959,8,4,0.6013513513513513,False,0.6081081081081081,0.9189915968628326
359959,8,5,0.581081081081081,False,0.6081081081081081,0.7347249092916207
359959,8,6,0.6081081081081081,True,0.6081081081081081,1.0
359959,8,7,0.581081081081081,False,0.6081081081081081,0.7206074194817107
359959,8,8,0.5945945945945946,False,0.6081081081081081,0.8546650710751702
359959,8,9,0.581081081081081,False,0.6081081081081081,0.6969034691531387
359959,8,10,0.5945945945945946,False,0.6081081081081081,0.8909739743833084
359959,8,11,0.581081081081081,False,0.6081081081081081,0.8530211065810233
359959,8,12,0.5945945945945946,False,0.6081081081081081,0.8909739743833084
359959,8,13,0.581081081081081,False,0.6081081081081081,0.8472096169959066
359959,8,14,0.581081081081081,False,0.6081081081081081,0.7372561933605419
359959,8,15,0.5878378378378378,False,0.6081081081081081,0.7336949116941317
359959,6,0,0.5405405405405406,False,0.6013513513513513,0.7448049095252546
359959,6,1,0.6013513513513513,True,0.6013513513513513,1.0
359959,6,2,0.5945945945945946,False,0.6013513513513513,0.8406067280346738
359959,6,3,0.5945945945945946,False,0.6013513513513513,0.8114114693032499
359959,6,4,0.581081081081081,False,0.6013513513513513,0.8190031839863281
359959,6,5,0.5878378378378378,False,0.6013513513513513,0.8191562125395818
359959,6,6,0.5945945945945946,False,0.6013513513513513,0.8118664414708427
190146,1,0,0.8941176470588236,True,0.8941176470588236,1.0
190146,1,1,0.8823529411764706,False,0.8941176470588236,0.9955467415453136
190146,1,2,0.8823529411764706,False,0.8941176470588236,0.9955467415453136
190146,1,3,0.8941176470588236,False,0.8941176470588236,0.9999999999999998
190146,1,4,0.8941176470588236,False,0.8941176470588236,0.9999999999999998
359959,10,0,0.5675675675675675,False,0.6013513513513513,0.6073265401797634
359959,10,1,0.6013513513513513,True,0.6013513513513513,1.0
359959,10,2,0.5675675675675675,False,0.6013513513513513,0.681382535810339
359959,10,3,0.5472972972972973,False,0.6013513513513513,0.6035252408102618
359959,2,0,0.5540540540540541,False,0.5878378378378378,0.7197730168147383
359959,2,1,0.5743243243243243,False,0.5878378378378378,0.7616028340262142
359959,2,2,0.5675675675675675,False,0.5878378378378378,0.8793687101425173
359959,2,3,0.5878378378378378,True,0.5878378378378378,1.0
359959,2,4,0.5675675675675675,False,0.5878378378378378,0.8503882298296851
359959,2,5,0.5675675675675675,False,0.5878378378378378,0.8793687101425173
359959,2,6,0.581081081081081,False,0.5878378378378378,0.8818919740136133
359959,2,7,0.5878378378378378,False,0.5878378378378378,0.7893922016617331
359959,2,8,0.5743243243243243,False,0.5878378378378378,0.7577722070503194
359959,2,9,0.5675675675675675,False,0.5878378378378378,0.8951032685467665
359959,2,10,0.5743243243243243,False,0.5878378378378378,0.7616028340262142
359959,2,11,0.5675675675675675,False,0.5878378378378378,0.8951032685467665
359959,2,12,0.5743243243243243,False,0.5878378378378378,0.7616028340262142
359959,2,13,0.5878378378378378,False,0.5878378378378378,0.7893922016617331
359959,2,14,0.5878378378378378,False,0.5878378378378378,0.8506928688934613
190146,12,0,0.8941176470588236,True,0.8941176470588236,1.0
190146,12,1,0.8941176470588236,False,0.8941176470588236,0.9999999999999998
2073,5,0,0.697986577181208,False,0.7248322147651006,0.8062414812927453
2073,5,1,0.697986577181208,False,0.7248322147651006,0.7745384358606275
2073,5,2,0.697986577181208,False,0.7248322147651006,0.8062414812927453
2073,5,3,0.7248322147651006,True,0.7248322147651006,1.0
2073,5,4,0.7114093959731543,False,0.7248322147651006,0.8548723371031554
2073,5,5,0.6711409395973155,False,0.7248322147651006,0.6947553434949997
2073,5,6,0.697986577181208,False,0.7248322147651006,0.8062414812927453
2073,5,7,0.6711409395973155,False,0.7248322147651006,0.6947553434949997
359959,5,0,0.5540540540540541,True,0.5540540540540541,1.0
359959,5,1,0.5540540540540541,False,0.5540540540540541,1.0
359959,5,2,0.5540540540540541,False,0.5540540540540541,1.0
359959,5,3,0.5202702702702703,False,0.5540540540540541,0.8807401140422797
359959,5,4,0.5472972972972973,False,0.5540540540540541,0.9481554162430506
359954,10,0,0.6621621621621622,False,0.7027027027027027,0.7539641487984343
359954,10,1,0.7027027027027027,True,0.7027027027027027,1.0
359954,10,2,0.6621621621621622,False,0.7027027027027027,0.7051549268288325
359954,10,3,0.7027027027027027,False,0.7027027027027027,1.0
359954,10,4,0.6756756756756757,False,0.7027027027027027,0.7364457254627086
359954,10,5,0.6216216216216216,False,0.7027027027027027,0.9167855602586424
359954,10,6,0.6891891891891891,False,0.7027027027027027,0.9968479576053686
359954,10,7,0.7027027027027027,False,0.7027027027027027,1.0
359954,10,8,0.6891891891891891,False,0.7027027027027027,0.7629731945142293
359954,10,9,0.7027027027027027,False,0.7027027027027027,1.0
359954,10,10,0.6756756756756757,False,0.7027027027027027,0.7082493122969286
359954,10,11,0.6621621621621622,False,0.7027027027027027,0.6923677889099641
359954,10,12,0.6621621621621622,False,0.7027027027027027,0.7539641487984343
359954,10,13,0.6891891891891891,False,0.7027027027027027,0.7629731945142293
359954,13,0,0.6756756756756757,False,0.7297297297297297,0.8733217537693043
359954,13,1,0.6756756756756757,False,0.7297297297297297,0.8023925077267879
359954,13,2,0.6621621621621622,False,0.7297297297297297,0.7583647815542168
359954,13,3,0.6486486486486487,False,0.7297297297297297,0.849626118193369
359954,13,4,0.6756756756756757,False,0.7297297297297297,0.8023925077267879
359954,13,5,0.6891891891891891,False,0.7297297297297297,0.9451831953976384
359954,13,6,0.7297297297297297,True,0.7297297297297297,1.0
359954,13,7,0.6891891891891891,False,0.7297297297297297,0.8928968129273455
359954,13,8,0.6756756756756757,False,0.7297297297297297,0.9437778426139424
359954,13,9,0.6621621621621622,False,0.7297297297297297,0.8597592581819279
359954,13,10,0.6351351351351351,False,0.7297297297297297,0.8598553184918102
190146,14,0,0.8705882352941177,False,0.9176470588235294,0.9671561157927014
190146,14,1,0.9176470588235294,True,0.9176470588235294,1.0
190146,14,2,0.8705882352941177,False,0.9176470588235294,0.9396019971501204
190146,14,3,0.8941176470588236,False,0.9176470588235294,0.9904985468365752
190146,14,4,0.9058823529411764,False,0.9176470588235294,0.9953046456830288
168784,0,0,0.8205128205128205,False,0.841025641025641,0.91789160502263
168784,0,1,0.841025641025641,True,0.841025641025641,1.0
168784,0,2,0.8307692307692308,False,0.841025641025641,0.9778731881509132
168784,0,3,0.8358974358974359,False,0.841025641025641,0.9714698060072754
168784,0,4,0.8205128205128205,False,0.841025641025641,0.9345941180596744
168784,0,5,0.841025641025641,False,0.841025641025641,0.9786102189877774
168784,0,6,0.841025641025641,False,0.841025641025641,0.9786102189877774
168784,0,7,0.8307692307692308,False,0.841025641025641,0.9778731881509132
168784,0,8,0.8358974358974359,False,0.841025641025641,0.9714698060072754
168784,0,9,0.8307692307692308,False,0.841025641025641,0.930177139586068
