task id,run #,num clusters,individual,ensemble
168784,3,400,0.8256410256410256,0.8153846153846154
168784,3,200,0.8256410256410256,0.8051282051282052
168784,3,100,0.8256410256410256,0.8205128205128205
168784,3,50,0.8256410256410256,0.8153846153846154
168784,3,25,0.8256410256410256,0.8256410256410256
168784,3,10,0.8256410256410256,0.8205128205128205
359959,3,800,0.5878378378378378,0.5540540540540541
359959,3,600,0.5878378378378378,0.5337837837837838
359959,3,400,0.5878378378378378,0.5202702702702703
359959,3,200,0.5878378378378378,0.5067567567567568
359959,3,100,0.5878378378378378,0.5337837837837838
359959,3,50,0.5878378378378378,0.5472972972972973
359959,3,25,0.5878378378378378,0.5608108108108109
359959,3,10,0.5878378378378378,0.6013513513513513
190146,16,800,0.8588235294117647,0.8470588235294118
190146,16,600,0.8588235294117647,0.8470588235294118
190146,16,400,0.8588235294117647,0.8352941176470589
190146,16,200,0.8588235294117647,0.8
190146,16,100,0.8588235294117647,0.8
190146,16,50,0.8588235294117647,0.8470588235294118
190146,16,25,0.8588235294117647,0.8352941176470589
190146,16,10,0.8588235294117647,0.8352941176470589
2073,14,800,0.7046979865771812,0.738255033557047
2073,14,600,0.7046979865771812,0.7114093959731543
2073,14,400,0.7046979865771812,0.7248322147651006
2073,14,200,0.7046979865771812,0.7315436241610739
2073,14,100,0.7046979865771812,0.7315436241610739
2073,14,50,0.7046979865771812,0.7046979865771812
2073,14,25,0.7046979865771812,0.738255033557047
2073,14,10,0.7046979865771812,0.6912751677852349
2073,10,800,0.697986577181208,0.7046979865771812
2073,10,600,0.697986577181208,0.7315436241610739
2073,10,400,0.697986577181208,0.7181208053691275
2073,10,200,0.697986577181208,0.7248322147651006
2073,10,100,0.697986577181208,0.7114093959731543
2073,10,50,0.697986577181208,0.7046979865771812
2073,10,25,0.697986577181208,0.7114093959731543
2073,10,10,0.697986577181208,0.7181208053691275
2073,20,800,0.6845637583892618,0.7181208053691275
2073,20,600,0.6845637583892618,0.7114093959731543
2073,20,400,0.6845637583892618,0.7248322147651006
2073,20,200,0.6845637583892618,0.7181208053691275
2073,20,100,0.6845637583892618,0.7181208053691275
2073,20,50,0.6845637583892618,0.7181208053691275
2073,20,25,0.6845637583892618,0.7516778523489933
2073,20,10,0.6845637583892618,0.7181208053691275
359954,17,800,0.7027027027027027,0.6756756756756757
359954,17,600,0.7027027027027027,0.7162162162162162
359954,17,400,0.7027027027027027,0.6891891891891891
359954,17,200,0.7027027027027027,0.6891891891891891
359954,17,100,0.7027027027027027,0.6756756756756757
359954,17,50,0.7027027027027027,0.6756756756756757
359954,17,25,0.7027027027027027,0.6756756756756757
359954,17,10,0.7027027027027027,0.6486486486486487
168784,6,800,0.8256410256410256,0.7487179487179487
168784,6,600,0.8256410256410256,0.7897435897435897
168784,6,400,0.8256410256410256,0.8153846153846154
168784,6,200,0.8256410256410256,0.8205128205128205
168784,6,100,0.8256410256410256,0.8051282051282052
168784,6,50,0.8256410256410256,0.7897435897435897
168784,6,25,0.8256410256410256,0.8102564102564103
168784,6,10,0.8256410256410256,0.8307692307692308
359954,11,800,0.6891891891891891,0.7027027027027027
359954,11,600,0.6891891891891891,0.6756756756756757
359954,11,400,0.6891891891891891,0.7027027027027027
359954,11,200,0.6891891891891891,0.7162162162162162
359954,11,100,0.6891891891891891,0.7027027027027027
359954,11,50,0.6891891891891891,0.7162162162162162
359954,11,25,0.6891891891891891,0.7162162162162162
359954,11,10,0.6891891891891891,0.7162162162162162
190146,18,800,0.8705882352941177,0.8470588235294118
190146,18,600,0.8705882352941177,0.8470588235294118
190146,18,400,0.8705882352941177,0.8235294117647058
190146,18,200,0.8705882352941177,0.8235294117647058
190146,18,100,0.8705882352941177,0.8352941176470589
190146,18,50,0.8705882352941177,0.8235294117647058
190146,18,25,0.8705882352941177,0.8235294117647058
190146,18,10,0.8705882352941177,0.8352941176470589
168784,10,800,0.8153846153846154,0.8358974358974359
168784,10,600,0.8153846153846154,0.8256410256410256
168784,10,400,0.8153846153846154,0.8153846153846154
168784,10,200,0.8153846153846154,0.8256410256410256
168784,10,100,0.8153846153846154,0.8256410256410256
168784,10,50,0.8153846153846154,0.8205128205128205
168784,10,25,0.8153846153846154,0.8
168784,10,10,0.8153846153846154,0.7692307692307693
359954,12,800,0.6486486486486487,0.7162162162162162
